year,iso,aco,ch,che,cheb,chech,chee,chefs,chenfd,cmp,dcsfd,dd1,dvc,dvp,dvpdp,dvt,emp,fca,icapt,lco,opprft,pi,revt,foreign,firms
2006,NAM,4.342666666666667,190.104,188.4116666666667,132.4373333333333,55.97433333333333,188.4116666666667,328.3145,,,,9.890750000000001,61.29875,1.331,0,61.6315,.7713333333333333,11.4688,647.0774285714285,66.15366666666667,,193.9518571428571,581.9478571428572,1,7
2007,NAM,2.252,126.826,107.437,188.4116666666667,-40.53525,100.7735,276.9735,,,,8.180499999999999,74.66000000000001,1.107,0,74.8445,.6752500000000001,5.518,661.5239999999999,70.63499999999999,,194.61025,657.4578750000001,1,8
2008,NAM,5.6884,145.714625,180.7876,75.0162,94.2328,169.249,479.7723333333333,,,,7.502600000000001,115.697,1.178,0,115.9326,.6003333333333334,5.153833333333334,673.8317500000001,67.6562,,201.032125,763.1965,1,8
2009,NAM,11.3706,293.0114444444445,164.3484,169.249,-13.927,155.322,820.76725,,,,4.301,107.5264285714286,.315,0,107.5714285714286,.8167142857142856,12.0845,849.485,77.84139999999999,,242.4747777777777,976.6383333333334,1,9
2010,NAM,15.2366,310.368,233.7161999999999,155.322,64.3466,219.6684,960.3472500000001,,,,46.19725,142.6963333333333,,0,142.6963333333333,.9074285714285714,.0176,992.9832222222225,100.0228,,285.6153333333334,1095.299444444444,1,9
2011,NAM,15.1614,292.1983333333333,252.1714,219.6684,15.69,235.3584,680.996,,,,14.7056,145.3115,,,145.3115,1.033,0,1134.723333333333,105.272,,327.7531111111111,1088.608555555556,1,9
2012,NAM,21.81866666666667,445.1969090909092,251.9958333333333,231.1121666666667,17.9925,249.1046666666666,1000.4316,,,,10.59433333333333,141.38175,,,141.38175,1.121,5.252428571428572,1432.522272727273,224.31,,343.0997272727273,1277.278181818182,1,11
2013,NAM,26.88966666666667,405.6374545454545,299.6761666666666,249.1046666666666,42.47866666666666,291.5833333333333,829.3951999999999,,,,56.16366666666667,174.6012857142857,,,174.6012857142857,1.517,6.473,1421.869636363636,236.0096666666667,,338.1285454545455,1517.650181818182,1,11
2014,NAM,19.37316666666667,516.1347272727273,271.7865,285.039,-24.24683333333334,260.7921666666667,1222.8376,,,,45.8365,237.4261666666667,,,237.4261666666667,1.1875,7.472857142857142,1757.505272727273,305.4618333333333,,432.1120000000001,1761.069545454546,1,11
2015,NAM,18.57483333333333,457.7399166666667,352.453,260.7921666666667,73.59033333333333,334.3825,1120.350333333334,,,,49.33983333333334,270.786,,,270.786,1.136875,12.96242857142857,2072.468916666667,323.2301666666667,,510.2560833333334,1883.781083333333,1,12
2016,NAM,30.80566666666667,676.6024166666667,333.7843333333333,334.3825,-29.82783333333333,304.5546666666667,1517.283666666667,,,,66.90633333333334,235.3555,,,235.3555,1.300181818181818,19.91214285714286,2481.714416666666,378.8171666666667,,556.2974166666667,2079.975416666667,1,12
2017,NAM,23.76816666666667,855.8860833333333,349.6313333333333,304.5545,12.55083333333334,317.1053333333333,1946.732166666666,,,,116.899,184.1658,,,184.1658,1.211,11.46557142857143,2972.371083333333,338.8858333333333,,549.9095833333334,2234.673833333333,1,12
2018,NAM,62.32814285714286,813.3499230769232,300.4878571428572,317.1056666666667,.8628571428571422,272.6677142857143,2104.185,,,,123.26575,161.7695555555556,,,161.7695555555556,1.279555555555556,11.187125,3047.174076923077,304.2112857142857,,493.0473076923077,2076.150538461538,1,13
2019,NAM,12.73514285714286,736.9840769230767,287.3552857142857,279.8958333333333,5.877999999999997,245.7887142857142,1877.4215,,,,159.7425,128.2325714285714,,,128.2325714285714,1.270142857142857,-1.255875,3229.532461538462,365.3963333333334,,595.0047692307692,2094.428307692307,1,13
2020,NAM,97.62433333333333,639.2496249999999,300.6770833333334,286.7015,-21.81808333333333,264.8834166666667,2027.569333333334,,,,231.201,133.105125,,,133.105125,1.406166666666667,35.5245,3365.086916666667,400.5970833333334,,438.2943749999999,2072.885125,1,12
2021,NAM,36.99357142857143,846.7089230769232,275.1847142857143,217.6713333333333,-15.48971428571429,238.7527142857143,2122.937833333333,,,,90.63233333333332,81.05712500000001,,,81.05712500000001,1.07675,19.097875,3407.885692307692,347.1545714285714,,363.0427692307692,1823.004615384616,1,13
2022,NAM,238.6315833333333,845.5211249999999,925.4274999999999,277.2418333333333,24.47325,301.7150833333333,2516.418833333334,,,,160.8716875,210.786,,,210.786,.639,.241,3753.732958333333,447.72175,,692.5590000000001,1973.564333333333,1,12
2023,NAM,83.52857142857144,1045.785307692308,649.6558571428571,150.9048571428571,54.81271428571429,205.7175714285714,3333.8645,,,,414.7551,215.6343333333333,,,215.6343333333333,.64675,7.775875,3284.759153846154,484.7135714285714,,911.4926923076921,2406.194307692308,1,13
2024,NAM,68.61819999999999,1369.581272727273,495.2799999999999,279.9426,-112.379,167.5636,4075.064666666667,,,,289.042,250.7828333333333,,,250.7828333333333,.6742,1.719142857142857,4754.718181818182,507.7195,,836.1120454545453,3433.111545454545,1,11
2025,NAM,99.96766666666667,2010.614625,781.2719999999999,306.812,128.1566666666667,434.9686666666666,4671.4408,,,,98.91280000000002,344.3132,,,344.3132,.6244999999999999,-2.6502,5495.936125,923.9056666666665,,1107.547375,3914.94975,1,8
1998,NER,,807.15,,,,,807.15,,,,,,,,,,493.289,5657.308,,,672.97,1834.275,1,1
1999,NER,,566.004,,,,,566.004,,,,,,,,,,427.702,2775.605,,,208.603,1760.582,1,1
2000,NER,,708.8579999999999,,,,,708.8579999999999,,,,,,,,,,418.245,4048.282,,,322.209,1570.903,1,1
2001,NER,,898.38,,,,,898.38,,,,,,,,,,409.496,3054.845,,,310.963,1759.142,1,1
2002,NER,,889.2380000000001,,,,,889.2380000000001,,,,,,,,,,369.671,4310.516,,,492,2111.184,1,1
2003,NER,,1926.533,,,,,1926.533,,,,,,,,,,282.585,3183.958,,,510.174,2202.129,1,1
2004,NER,,1382.39,,,,,1382.39,,,,78.346,,,,,,332.482,3653.14,,,726.346,1773.642,1,1
2005,NER,,1775.469,,,,,1775.469,,,,,,,,,,405.295,4184.614,,,815.285,3270.531,1,1
2006,NER,,1199.935,,,,,1199.935,,,,224,390,,,390,.076,476.574,6803.219,,,1308.27,4038.715,1,1
2007,NER,,1950.891,,,,,22920.397,,,,,,,,,.079,581.37,5193.907,,,1752.95,3755.325,1,1
2008,NER,,2189.848,,,,,24258.118,,,,,,,,,.082,625.561,8949.968999999999,,,2507.73,5584.371,1,1
2009,NER,,2613.388,,,,,25836.247,,,,,,,,,.132,557.778,14522.768,,,2625.464,7414.909,1,1
2010,NER,,4119.042,,,,,28614.572,,,,,500,,,500,.156,683.0170000000001,16268.35,,,2971.86,9545.870000000001,1,1
2011,NER,,2882.794,,,,,31352.569,,,,,800,,,800,.178,629.4109999999999,20001.453,,,3610.468,12268.454,1,1
2012,NER,,4293.421,,,,,37516.479,,,,,2200,,,2200,.186,783.228,22863.783,,,4144.079,14104.805,1,1
2013,NER,,4835.673,,,,,38168.932,,,,,,,,,,895.65,25096.747,,,5116.963,16497.514,1,1
2014,NER,,7741.71,,,,,28417.038,,,,,3567.349,,,3567.349,.212,1081.693,26374.133,,,6590.366,18101.211,1,1
2015,NER,,7475.088,,,,,32123.907,,,,,4921,,,4921,.235,1698.826,28202.154,,,7690.073,22200.371,1,1
2016,NER,,5395.407,,,,,25053.232,,,,,5280,,,5280,.245,2174.323,29810.854,,,7615.799,24029.384,1,1
2017,NER,,6611.632,,,,,23860.333,,,,,5304,,,5304,.266,1926.869,31227.406,,,8642.099,25489.133,1,1
2018,NER,,20423.194,,,,,20423.194,,,,,5395,,,5395,,,106441.473,,,9717.254000000001,27304.014,1,1
2019,NER,,27746.051,,,,,27746.051,,,,,,,,,.301,,121608.956,,,10414.837,30333.671,1,1
2020,NER,,21090.048,,,,,21090.048,,,,,,,,,.306,,92570.91899999999,,,8633.522999999999,31143.613,1,1
2021,NER,,16951.045,,,,,16951.045,,,,,,,,,.285,,106254.555,,,10998.753,30742.427,1,1
2022,NER,,14718.353,,,,,14718.353,,,,,,,,,,,103351.249,,,11892.42,29962.198,1,1
2023,NER,,5793.493,,,,,5793.493,,,,,,,,,.312,,56043.515,,,11575.841,33055.603,1,1
2024,NER,,13691,,,,,13691,,,,,4680,,,4680,,,64557,,,5570,28974,1,1
2025,NER,,12535,,,,,12535,,,,,,,,,.306,,77694,,,1183,27565,1,1
1993,NGA,222.785,1351.58125,834.987,517.568,790.937,1308.505,,,,,28.77,170.669,,0,170.669,,106.5635,2842.85925,1574.039,,730.9565,3230.71725,1,4
1994,NGA,466.941,1483.0718,1142.525333333333,519.8845000000001,-72.44033333333333,174.2415,17211.264,,,,59.749,235.4304,,0,235.4304,,77.2594,3380.925,2416.118,,956.338,4847.8712,1,5
1995,NGA,639.1485,13174.05766666667,869.768,173.34475,-242.38575,27.99224999999996,39019.5125,,,,36.3995,456.7933333333334,,0,456.7933333333334,,90.5675,4940.525166666667,2722.7235,,1246.781333333333,8008.045833333333,1,6
1996,NGA,33.94033333333334,10832.9528,256.662,61.03450000000004,-244.884,-183.8495,,,,,50.651,390.354,,0,390.354,,158.75,1255.3184,1846.3865,,530.4972,4148.4962,1,5
1997,NGA,146.226125,7398.692916666667,774.394625,334.8674285714286,262.4391428571429,597.3065714285714,21648.61675,,,,314.555,271.5774444444444,,0,271.5774444444444,,90.63427272727273,3182.27125,1567.038428571429,,686.8539999999999,4913.671916666667,1,12
1998,NGA,216.3853076923077,3069.402125,759.2133076923078,647.4308888888888,83.62611111111109,731.0570000000001,14121.37233333333,,,,105.2284545454545,389.2695384615384,,,389.2695384615384,,53.25393333333333,2291.1425625,1777.504,,739.934125,7264.999125000002,1,16
1999,NGA,113.6231,14377.80113333333,529.1133000000001,-115.354,342.2753333333333,226.9213333333333,11639.839,,,,79.04155555555556,546.7237272727272,,0,546.7237272727272,,175.7602857142857,2894.976333333334,1529.282571428571,,1202.375,8654.794266666668,1,15
2000,NGA,486.8582499999999,8793.894149999996,173.8538333333333,-239.8328571428572,-151.5391428571429,-391.372,13709.78075,,,,65.90770000000001,420.215375,,0,420.215375,,112.9238125,2382.0436,1348.428666666667,,954.5423499999999,7552.433650000001,1,20
2001,NGA,584.7433157894736,13561.5654375,804.2654210526315,-780.8288571428571,653.5677142857145,-48.81264285714292,33783.54990000001,,,,111.0068333333333,465.0521666666667,,0,465.0521666666667,,140.2719166666667,2594.426625000001,2292.496647058823,,1065.333625,9046.194718749997,1,32
2002,NGA,248.3170185185185,8244.210481481479,959.847277777778,293.3540204081633,-734.7942448979592,-299.2135714285715,11140.24635294118,,,,138.9998666666667,578.5255555555553,,0,578.5255555555553,,62.7465873015873,3385.957185185186,2728.54968,,997.3406419753085,8031.655938271606,1,81
2003,NGA,367.8227714285714,8281.703437499998,935.7980857142857,49.04055223880595,-529.5046417910448,-334.812119402985,25200.39872222222,,,,92.53350793650793,684.989,,0,684.989,1.447152542372881,61.51965476190477,3680.5376875,3002.753151515152,,1177.244723214286,8640.42145535714,1,112
2004,NGA,370.0044285714287,7695.430652542371,660.3842597402597,-427.8826805555555,-143.8638378378378,-302.6750277777779,22301.2004117647,,,,144.0787391304348,753.3317042253518,20.55,0,753.6211408450702,1.208453125,53.19804545454545,4619.833906779659,2538.237648648648,,1172.486254237288,10087.82074576271,1,118
2005,NGA,352.2885625,10664.03882677165,797.8384750000001,-261.4226756756754,24.83157894736846,-179.983418918919,35233.78225,,,,160.3723287671233,1059.105630769231,.238,0,1059.109292307692,1.07295,73.27134736842103,6771.646598425198,2920.933461538462,,1283.38837007874,11407.57951968504,1,127
2006,NGA,324.4508375,17383.95903007518,1071.380525,-53.27638356164385,49.39827631578952,-33.86290540540539,48633.46806122449,,,,298.8636527777778,1489.675057142857,,0,1489.675057142857,1.14825,159.8020520833333,10527.2287518797,3407.229164556962,,1736.875541353384,13393.735,1,133
2007,NGA,457.7565813953491,31223.1755248227,1419.930209302326,185.5835641025641,-116.4526582278481,66.78250632911379,90644.07515740741,,23.81,,474.230792682927,2056.446720930232,,0,2056.446720930232,1.352930693069307,234.3808904761905,16982.82996099291,3785.245901234568,,2967.762063829787,16820.6924929078,1,141
2008,NGA,701.6803499999999,56681.71682061068,2345.3592,-99.2831739130434,646.5501449275361,547.2669420289852,164624.6645299999,,,,1910.086727272728,2941.066697368422,,0,2941.066697368422,1.496082474226805,299.1445799999999,32788.82378625952,5285.406934210526,,4319.119923664121,26637.3121221374,1,131
2009,NGA,1886.816941176471,29960.12040909091,1969.763604651162,1273.46076119403,-197.1889701492536,1076.271791044776,98420.50384782607,,,,1369.949590361445,2508.840571428571,,0,2508.840571428571,1.379157894736842,609.7966100917431,27039.80534469696,6196.250893333334,,-2592.245734848485,29285.97243560607,1,132
2010,NGA,1310.802409090909,21931.81875503355,1742.814655,1180.048569230769,-103.1922923076922,1076.856246153846,73525.5215102041,,,,2332.943116161616,3714.933254545455,,0,3714.933254545455,1.683394736842105,455.120896,26631.36926510066,5401.855243902442,,4186.365838926173,24321.07762416107,1,149
2011,NGA,1767.451359813084,26890.69055900621,2158.391822429907,1262.403716417911,119.2661641791045,-7662.210716417911,93553.41009259257,,,,3331.874635922329,3289.96724137931,175,,3237.171186440677,1.728743902439024,703.986237037037,31233.56142236024,13993.25494767442,,2549.916329192545,29470.47598136645,1,161
2012,NGA,2023.18980952381,24689.00152083332,4780.630552380952,-6419.982804878047,-269.7414146341465,699.8001707317068,90931.07595238097,,,,3479.970419811321,5967.942392857141,,,5967.942392857141,1.528150537634409,53.05788524590165,34503.30997321427,6243.670833333333,,5466.172383928569,35400.48460119049,1,168
2013,NGA,1713.184873786407,26013.66919578314,3589.136524271843,649.0923434343433,1472.043767676768,2121.136131313132,106867.2229126984,,,,2472.31987878788,6919.859232142854,,,6919.859232142854,1.43585294117647,145.0951393442623,40884.49357831326,6412.37069,,6041.143518072291,39237.62694277108,1,166
2014,NGA,2178.758666666667,25563.31053939394,5531.527257142859,3661.852857142857,-1154.33880952381,2505.850571428572,130011.8911166667,,,,4247.319237623764,9792.15823214286,4.5,,9620.444929824564,1.402853211009174,634.7128828124997,53231.11458787876,8802.051190476186,,7625.253530303037,47850.97773030301,1,165
2015,NGA,4530.174235294118,25308.24608588956,6430.282696078431,2538.718970588236,256.838558823529,2717.125372549018,115054.7430983607,,,,6296.174409523809,7266.751423728813,42,,7146.3389,1.188425196850394,367.0416287878788,59557.61374233126,13127.8997,,5055.876184049079,47969.09773619632,1,163
2016,NGA,3402.782603960397,28061.63001562501,8903.727886138609,2492.465772277228,3340.331113861387,5832.796925742573,129609.14,,,,6843.632650485441,6059.936076923078,42,,5946.390113207548,1.122227272727273,-77.48487692307701,68787.93904687496,14883.35022772277,,6732.253684375001,56141.37225937501,1,160
2017,NGA,3354.430941176471,35534.79965000001,8727.211205882353,5842.207015000001,-711.0819750000004,5131.08831,159123.9411896552,,15557.87,,6975.808919191919,8734.117,42,,8570.11479245283,1.082107142857143,843.3730576923081,76701.780203125,15971.24102475247,,9363.367099999998,65670.37662187495,1,160
2018,NGA,3076.540424242423,37746.92651592357,7445.101858585857,5189.727185567009,-910.1558659793815,14586.30456701032,181925.328275862,,43638,,7656.244969072162,10576.2876,42,,10369.73294117647,1.134014814814814,-134.0934919354839,75494.50484076429,15234.44826530612,,11248.51925477707,72361.28185256412,1,157
2019,NGA,2294.229224489796,38036.47901282053,7272.244989795917,3835.679020408164,1196.81381632653,5032.492846938777,214481.5711034483,,,,8652.294298076924,11068.41166666667,42,,10828.70706521739,1.051338461538462,-395.9846229508198,86355.81152564101,15163.6561122449,,9663.488256410259,74603.29036129033,1,156
2020,NGA,3048.314371134023,54053.76677124183,13849.90660824742,5023.099731958761,5545.605721649482,10568.70543298969,315431.9617500001,,,,12088.42339805826,6081.187875,42,,5933.890609756098,1.0895,294.6758629032259,97526.98775816995,19321.99694791666,,12476.40869934641,76303.91373202615,1,153
2021,NGA,4286.740201086956,63979.78117229729,20527.24940322581,11189.51941304348,4340.592747311828,15576.83054891304,353551.6330545455,,,,14073.12311052632,7036.739309523809,42,,6874.070953488372,1.096571428571428,426.9446302521008,114411.1894932433,26243.6526827957,,19030.4775304054,98193.70807142855,1,148
2022,NGA,6566.821091397849,83893.66636912752,24799.19210638298,15451.18965957448,2968.203414893617,18419.39308510638,448416.4297818182,,,,17251.53752717392,8928.901510638299,42,,8743.757729166668,1.092961240310078,-267.1050619834708,129660.3106912752,31520.68548936168,,21104.99890939598,133421.9570068027,1,149
2023,NGA,11833.11661111111,140999.2494620689,40671.1384,19136.50996629213,13936.02393258426,33089.38766292136,776991.7494363638,,,,42680.10876923077,11890.69497826087,42,,11638.59508510638,1.158827868852459,-11111.0493559322,188875.0804896552,43704.17701111111,,30505.11165517242,207587.990638889,1,145
2024,NGA,13297.91122727273,246242.269429078,38515.54236363634,33267.74211363638,-3756.822772727273,27768.09165909089,1204458.783207547,,,,51902.822,29000.25573809523,,,29000.25573809523,1.283694915254237,-23102.14855603449,316442.6187730497,71594.65418181822,,51269.19331205672,362878.6213892855,1,141
2025,NGA,11621.89639917696,279474.9657283461,65382.44114197531,27158.46104320989,15519.09960493827,58166.05924074074,1457377.758543478,,,,47349.80962025315,47846.5062,,,47846.5062,1.197078125,1249.299815705128,414592.2233648295,104635.0558868313,,98127.41737664041,420031.0331627295,1,127
2026,NGA,719.9374,686.3558333333334,906.5503333333332,783.3676666666667,123.1826666666667,906.5503333333332,,,,,85.27300000000001,,,,,,4.626,3903.211666666667,1357.296666666667,,568.2713333333332,11030.76216666667,1,6
